id,department,regulation,academicYear,version,lastUpdated,year,semester,section,day,period,startTime,endTime,subjectName,subjectCode,faculty,room,building,credits,classType,laboratory,elective,batch,remarks
1c956e3f-e055-4503-b66a-bc673c4f7005,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Tuesday,6,14:05,14:55,Deep Learning Laboratory,AD3511L,Prof. G. Natarajan,Lab-1,IT Block,2,Lab,Lab-1,,All,
037e5d5b-f63a-4d23-b731-ba98a7bb183a,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Tuesday,7,14:55,15:45,Deep Learning Laboratory,AD3511L,Prof. G. Natarajan,Lab-1,IT Block,2,Lab,Lab-1,,All,
965b2bf0-88d5-47a3-9830-75b8efd59b7e,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Wednesday,1,08:45,09:35,Deep Learning,AD3501,Prof. V. Ramesh,C219,IT Block,4,Lecture,,,All,
7082bf74-6342-439b-a794-e2a95419e945,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Wednesday,2,09:35,10:25,Data Visualization,AD3511,Prof. V. Kumar,C207,IT Block,3,Lecture,,,All,
005857fd-cf77-46b5-a3eb-62c9be5bdc7e,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Wednesday,3,10:45,11:35,Cloud Computing,AD3512,Dr. M. Karthik,C121,IT Block,3,Lecture,,,All,
be9dc5d0-bfee-46b4-8104-e795e0410bbf,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Wednesday,4,11:35,12:25,Deep Learning,AD3501,Prof. V. Ramesh,C161,IT Block,4,Lecture,,,All,
23825345-5c6a-475f-a6a0-faeee7652698,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Wednesday,5,13:15,14:05,Cloud Computing,AD3512,Dr. M. Karthik,C117,IT Block,3,Lecture,,,All,
4bfda6a0-8a43-4404-93e0-e04ac691f18f,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Wednesday,6,14:05,14:55,Data Visualization,AD3511,Prof. V. Kumar,C348,IT Block,3,Lecture,,,All,
eecb9f37-0aa4-4ab8-aba7-135aa67d6ecd,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Wednesday,7,14:55,15:45,Data Visualization,AD3511,Prof. V. Kumar,C373,IT Block,3,Lecture,,,All,
ddf8e76c-2b4a-4106-87e5-d2b7fc23d02a,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Thursday,1,08:45,09:35,Data Visualization,AD3511,Prof. V. Kumar,C116,IT Block,3,Lecture,,,All,
eda8c9a0-0d44-4683-8e8c-2518819556ad,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Thursday,2,09:35,10:25,Deep Learning,AD3501,Prof. V. Ramesh,C190,IT Block,4,Lecture,,,All,
ce0ead55-20fd-45f8-9052-6368d5b20202,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Thursday,3,10:45,11:35,Data Visualization,AD3511,Prof. V. Kumar,C215,IT Block,3,Lecture,,,All,
0a1d29aa-42b0-428f-8218-2d72dafed432,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Thursday,4,11:35,12:25,Data Visualization,AD3511,Prof. V. Kumar,C374,IT Block,3,Lecture,,,All,
7462d3de-0c5d-4a24-95ff-360040629a15,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Thursday,5,13:15,14:05,Deep Learning Laboratory,AD3511L,Prof. G. Natarajan,Lab-10,IT Block,2,Lab,Lab-10,,All,
fe3c23ab-0b9e-4553-9780-0c9e36ce0e4b,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Thursday,6,14:05,14:55,Deep Learning Laboratory,AD3511L,Prof. G. Natarajan,Lab-10,IT Block,2,Lab,Lab-10,,All,
0b49c22e-9178-41e1-9395-015030a111e9,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Thursday,7,14:55,15:45,Deep Learning Laboratory,AD3511L,Prof. G. Natarajan,Lab-10,IT Block,2,Lab,Lab-10,,All,
a51a4860-35e9-4529-ab10-6760d8ba0158,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,1,08:45,09:35,Deep Learning,AD3501,Prof. V. Ramesh,C165,IT Block,4,Lecture,,,All,
ad235ac8-0505-4a68-84a8-16a74fecd603,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,2,09:35,10:25,Cloud Computing,AD3512,Dr. M. Karthik,C266,IT Block,3,Lecture,,,All,
2755a091-f88a-4a7c-b7fc-81026fc8671e,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,3,10:45,11:35,Natural Language Processing,AD3502,Prof. G. Sundaram,C176,IT Block,3,Lecture,,,All,
2e8a3a15-7c8e-4686-b2c3-727e77243794,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,4,11:35,12:25,Deep Learning,AD3501,Prof. V. Ramesh,C244,IT Block,4,Lecture,,,All,
25391123-e8d0-4afb-805a-0a0318c9e8aa,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,5,13:15,14:05,Deep Learning,AD3501,Prof. V. Ramesh,C159,IT Block,4,Lecture,,,All,
2f91d5aa-81e8-4747-9ba8-48a8332e62b2,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,6,14:05,14:55,Deep Learning,AD3501,Prof. V. Ramesh,C291,IT Block,4,Lecture,,,All,
c6d945ba-a9e8-44ff-90c4-23d17a01cb44,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,7,14:55,15:45,Deep Learning,AD3501,Prof. V. Ramesh,C190,IT Block,4,Lecture,,,All,
d83b3a40-8d90-4ce1-a04b-251edb66d01d,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,1,08:45,09:35,Natural Language Processing,AD3502,Prof. G. Sundaram,C304,IT Block,3,Lecture,,,All,
0602cd50-29dd-4972-a9ba-42ec98e009e9,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,2,09:35,10:25,Cloud Computing,AD3512,Dr. M. Karthik,C159,IT Block,3,Lecture,,,All,
3c60dfcb-61cc-4989-9c86-663c4092b57a,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,3,10:45,11:35,Data Visualization,AD3511,Prof. V. Kumar,C260,IT Block,3,Lecture,,,All,
b63ddd01-1769-43cd-b617-9382ba48f895,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,4,11:35,12:25,Natural Language Processing,AD3502,Prof. G. Sundaram,C188,IT Block,3,Lecture,,,All,
fde411c1-1081-4b96-b3b7-08469fa5a8c4,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,5,13:15,14:05,Deep Learning Laboratory,AD3511L,Prof. G. Natarajan,Lab-8,IT Block,2,Lab,Lab-8,,All,
52a7f364-f6e0-444d-a4b8-6821cb84af1b,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,6,14:05,14:55,Deep Learning Laboratory,AD3511L,Prof. G. Natarajan,Lab-8,IT Block,2,Lab,Lab-8,,All,
bdac9455-1231-47ad-89bb-209b19e78eb6,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,7,14:55,15:45,Deep Learning Laboratory,AD3511L,Prof. G. Natarajan,Lab-8,IT Block,2,Lab,Lab-8,,All,
cc83ddac-2bdc-4682-ba62-e7820a9d4ec8,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,1,08:45,09:35,Data Visualization,AD3511,Dr. S. Srinivasan,C303,IT Block,3,Lecture,,,All,
423dc16e-ec34-4baa-a6a5-cc881d3419a9,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,2,09:35,10:25,Data Visualization,AD3511,Dr. S. Srinivasan,C337,IT Block,3,Lecture,,,All,
7da51ffb-04f1-4c5f-8d0e-16aad05d83d0,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,3,10:45,11:35,Natural Language Processing,AD3502,Prof. G. Rajan,C138,IT Block,3,Lecture,,,All,
52832afd-cae9-44c1-aec0-29732fc4c5e7,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,4,11:35,12:25,Deep Learning,AD3501,Dr. S. Ramesh,C298,IT Block,4,Lecture,,,All,
f514bbc3-077b-44a4-983d-bc1924f821e5,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,5,13:15,14:05,Cloud Computing,AD3512,Prof. A. Srinivasan,C368,IT Block,3,Lecture,,,All,
ed817c7d-d228-43c7-a10d-e6d46da14980,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,6,14:05,14:55,Cloud Computing,AD3512,Prof. A. Srinivasan,C253,IT Block,3,Lecture,,,All,
aca4902f-8d1e-454e-b8a9-fa1f31c78cca,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,7,14:55,15:45,Natural Language Processing,AD3502,Prof. G. Rajan,C196,IT Block,3,Lecture,,,All,
387b107d-7bda-4b62-ba1f-572173c36290,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,1,08:45,09:35,Data Visualization,AD3511,Dr. S. Srinivasan,C232,IT Block,3,Lecture,,,All,
fa32f4bc-f7f0-489b-af14-d8f645f2551c,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,2,09:35,10:25,Deep Learning,AD3501,Dr. S. Ramesh,C205,IT Block,4,Lecture,,,All,
c5535e66-977a-43b4-9c19-a3ca586dd187,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,3,10:45,11:35,Cloud Computing,AD3512,Prof. A. Srinivasan,C238,IT Block,3,Lecture,,,All,
5db64dba-5fc8-499f-abb0-1f3dd06e935d,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,4,11:35,12:25,Cloud Computing,AD3512,Prof. A. Srinivasan,C267,IT Block,3,Lecture,,,All,
67a5e230-aaa1-4708-89b9-742edbd9284c,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,5,13:15,14:05,Deep Learning Laboratory,AD3511L,Dr. P. Balaji,Lab-4,IT Block,2,Lab,Lab-4,,All,
4520fe54-bec9-4093-8975-bcbe87bddd92,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,6,14:05,14:55,Deep Learning Laboratory,AD3511L,Dr. P. Balaji,Lab-4,IT Block,2,Lab,Lab-4,,All,
3d22cb67-289e-4410-9a4d-7ed518c4fe28,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,7,14:55,15:45,Deep Learning Laboratory,AD3511L,Dr. P. Balaji,Lab-4,IT Block,2,Lab,Lab-4,,All,
4b3d8a6a-e10d-43ca-97ee-c5556a63ecdf,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,1,08:45,09:35,Data Visualization,AD3511,Dr. S. Srinivasan,C389,IT Block,3,Lecture,,,All,
919a0e7b-8124-42b9-9f0d-0777a86125da,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,2,09:35,10:25,Deep Learning,AD3501,Dr. S. Ramesh,C273,IT Block,4,Lecture,,,All,
68ae8507-4073-43f9-a317-a68aa64666da,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,3,10:45,11:35,Deep Learning,AD3501,Dr. S. Ramesh,C204,IT Block,4,Lecture,,,All,
99f7cadc-b130-43a1-926a-861df64d64f5,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,4,11:35,12:25,Deep Learning,AD3501,Dr. S. Ramesh,C319,IT Block,4,Lecture,,,All,
0ec60bc6-5cc1-4600-b39e-88f65a55454f,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,5,13:15,14:05,Data Visualization,AD3511,Dr. S. Srinivasan,C299,IT Block,3,Lecture,,,All,
70524dcd-da52-4684-bb54-e3de3f7d2aeb,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,6,14:05,14:55,Natural Language Processing,AD3502,Prof. G. Rajan,C146,IT Block,3,Lecture,,,All,
9cf76f42-8f63-4975-acdb-0374c86945c7,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,7,14:55,15:45,Cloud Computing,AD3512,Prof. A. Srinivasan,C270,IT Block,3,Lecture,,,All,
7af07e42-d89f-4c58-ac85-e497d51afb59,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,1,08:45,09:35,Data Visualization,AD3511,Dr. S. Srinivasan,C369,IT Block,3,Lecture,,,All,
28da6836-64f2-4e3c-983d-e3b5f2aa8046,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,2,09:35,10:25,Data Visualization,AD3511,Dr. S. Srinivasan,C128,IT Block,3,Lecture,,,All,
52e3415c-a0dd-42ea-9169-3ffe6d44feb4,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,3,10:45,11:35,Deep Learning,AD3501,Dr. S. Ramesh,C294,IT Block,4,Lecture,,,All,
0191658b-30c3-4dfd-a5ea-7849683a3c70,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,4,11:35,12:25,Deep Learning,AD3501,Dr. S. Ramesh,C400,IT Block,4,Lecture,,,All,
62536574-1afb-4b18-8cbb-002fe08aac58,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,5,13:15,14:05,Deep Learning Laboratory,AD3511L,Dr. P. Balaji,Lab-10,IT Block,2,Lab,Lab-10,,All,
7d35aee2-0c9e-4981-a4cf-e9e349a567ee,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,6,14:05,14:55,Deep Learning Laboratory,AD3511L,Dr. P. Balaji,Lab-10,IT Block,2,Lab,Lab-10,,All,
a58c6b7a-5b0e-49bc-8549-0ee7b4961a49,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,7,14:55,15:45,Deep Learning Laboratory,AD3511L,Dr. P. Balaji,Lab-10,IT Block,2,Lab,Lab-10,,All,
9cf91a1d-e3d6-4eb4-a306-7336f902b8b9,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,1,08:45,09:35,Cloud Computing,AD3512,Prof. A. Srinivasan,C255,IT Block,3,Lecture,,,All,
da88634b-4097-46d1-ac3b-1e6f30da42af,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,2,09:35,10:25,Natural Language Processing,AD3502,Prof. G. Rajan,C115,IT Block,3,Lecture,,,All,
8bb4db02-22bc-46ab-8b3e-10bdbad8c28b,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,3,10:45,11:35,Data Visualization,AD3511,Dr. S. Srinivasan,C296,IT Block,3,Lecture,,,All,
062bd90c-25d6-4490-87fb-91fa9c890d6f,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,4,11:35,12:25,Deep Learning,AD3501,Dr. S. Ramesh,C405,IT Block,4,Lecture,,,All,
1966c5f5-7d16-4b9c-8681-ff2d8b17e44f,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,5,13:15,14:05,Natural Language Processing,AD3502,Prof. G. Rajan,C294,IT Block,3,Lecture,,,All,
22a64751-668a-41d8-b0ef-23b8c2f6f46e,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,6,14:05,14:55,Data Visualization,AD3511,Dr. S. Srinivasan,C366,IT Block,3,Lecture,,,All,
a3ed8419-661d-4e22-b0e5-e731561f1a90,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,7,14:55,15:45,Cloud Computing,AD3512,Prof. A. Srinivasan,C182,IT Block,3,Lecture,,,All,
99c76151-8ce5-4673-bf42-3ac026288f4c,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,1,08:45,09:35,Deep Learning,AD3501,Dr. S. Ramesh,C245,IT Block,4,Lecture,,,All,
f5862879-a753-4749-97c0-994334a9255b,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,2,09:35,10:25,Natural Language Processing,AD3502,Prof. G. Rajan,C376,IT Block,3,Lecture,,,All,
ab72b95c-47e4-4296-9c16-b9133550a532,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,3,10:45,11:35,Data Visualization,AD3511,Dr. S. Srinivasan,C276,IT Block,3,Lecture,,,All,
816399e6-296d-41bd-8f42-b8cf750d133d,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,4,11:35,12:25,Natural Language Processing,AD3502,Prof. G. Rajan,C199,IT Block,3,Lecture,,,All,
dc02ccac-eac9-4d02-b39d-e1a10ad689ae,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,5,13:15,14:05,Deep Learning Laboratory,AD3511L,Dr. P. Balaji,Lab-1,IT Block,2,Lab,Lab-1,,All,
16d7d1f6-dcca-47ca-9bc8-63144164dae6,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,6,14:05,14:55,Deep Learning Laboratory,AD3511L,Dr. P. Balaji,Lab-1,IT Block,2,Lab,Lab-1,,All,
05e7b0c8-0c90-4dd8-a9fc-5b797ea5a8f6,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,7,14:55,15:45,Deep Learning Laboratory,AD3511L,Dr. P. Balaji,Lab-1,IT Block,2,Lab,Lab-1,,All,
48cfc239-0ec7-418d-923d-8747c67abac6,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,1,08:45,09:35,Big Data Analytics,AD3711,Prof. V. Kumar,C170,IT Block,3,Lecture,,,All,
8b84d12f-d1b3-4ac6-b4f3-a4cdfe825ec0,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,2,09:35,10:25,Project Work,AD3713,Prof. G. Rajan,C348,IT Block,2,Mini Project,,,All,
afc1f684-9bdd-40f8-9a6e-6c55d204f09f,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,3,10:45,11:35,Ethics in Artificial Intelligence,AD3791,Prof. A. Kumar,C168,IT Block,2,Lecture,,,All,
6799c672-68fd-436a-98f7-160e65428f13,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,4,11:35,12:25,Ethics in Artificial Intelligence,AD3791,Prof. A. Kumar,C366,IT Block,2,Lecture,,,All,
f22e3b54-37ef-4c6b-8ab6-eab0fdf8f34e,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,5,13:15,14:05,Project Work,AD3713,Prof. G. Rajan,C179,IT Block,2,Mini Project,,,All,
383fa92a-bffd-448c-ad37-5f36235c225e,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,6,14:05,14:55,Ethics in Artificial Intelligence,AD3791,Prof. A. Kumar,C129,IT Block,2,Lecture,,,All,
d1d64a22-a427-487a-afe8-d15dd0b1e20e,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,7,14:55,15:45,Ethics in Artificial Intelligence,AD3791,Prof. A. Kumar,C183,IT Block,2,Lecture,,,All,
576c1c83-cdf8-426b-90a7-7d112e6ec8b6,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,1,08:45,09:35,Project Work,AD3713,Prof. G. Rajan,C203,IT Block,2,Mini Project,,,All,
149bfa1a-67d3-4c56-b7a7-ff6b38056dd3,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,2,09:35,10:25,Recommender Systems,AD3712,Dr. P. Balaji,C267,IT Block,3,Lecture,,,All,
830a780b-3441-4541-bc7f-57c9e0f1fa93,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,3,10:45,11:35,Ethics in Artificial Intelligence,AD3791,Prof. A. Kumar,C111,IT Block,2,Lecture,,,All,
e163c5c7-9719-4a9e-a34a-32ea01edcfac,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,4,11:35,12:25,Project Work,AD3713,Prof. G. Rajan,C287,IT Block,2,Mini Project,,,All,
0eff9c20-636e-4ed2-912f-7d3f5061ee61,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,5,13:15,14:05,Analytics Laboratory,AD3714,Dr. P. Sundaram,Lab-6,IT Block,2,Lab,Lab-6,,All,
6a9bd646-7aa7-4909-8d95-4682c873f38e,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,6,14:05,14:55,Analytics Laboratory,AD3714,Dr. P. Sundaram,Lab-6,IT Block,2,Lab,Lab-6,,All,
1003e3a9-3ebf-45c4-9662-3b3b050a4f5a,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,7,14:55,15:45,Analytics Laboratory,AD3714,Dr. P. Sundaram,Lab-6,IT Block,2,Lab,Lab-6,,All,
0ad0799a-85de-4e03-b298-869f10fe49cd,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,1,08:45,09:35,Recommender Systems,AD3712,Dr. P. Balaji,C204,IT Block,3,Lecture,,,All,
b08d2843-a269-47c6-8e85-9c0724ad63eb,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,2,09:35,10:25,Ethics in Artificial Intelligence,AD3791,Prof. A. Kumar,C144,IT Block,2,Lecture,,,All,
aa164824-410d-42ec-a90e-3ef320c33b05,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,3,10:45,11:35,Recommender Systems,AD3712,Dr. P. Balaji,C107,IT Block,3,Lecture,,,All,
c2bf17fe-c3d2-411d-a60b-6e90bcfa0409,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,4,11:35,12:25,Big Data Analytics,AD3711,Prof. V. Kumar,C390,IT Block,3,Lecture,,,All,
28780930-8ab0-430e-ba42-4632053e3096,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,5,13:15,14:05,Project Work,AD3713,Prof. G. Rajan,C338,IT Block,2,Mini Project,,,All,
d29b22b3-cfd5-4f50-975b-3cac65fc32ed,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,6,14:05,14:55,Big Data Analytics,AD3711,Prof. V. Kumar,C175,IT Block,3,Lecture,,,All,
f1625cba-07f4-41ad-ba6a-a638f7a7e2f7,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,7,14:55,15:45,Recommender Systems,AD3712,Dr. P. Balaji,C384,IT Block,3,Lecture,,,All,
1149e7a7-fe8a-490e-9b3f-4ffb9097cee2,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,1,08:45,09:35,Recommender Systems,AD3712,Dr. P. Balaji,C205,IT Block,3,Lecture,,,All,
247fdb77-cf66-4740-85fb-8efe1ba6e7f8,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,2,09:35,10:25,Ethics in Artificial Intelligence,AD3791,Prof. A. Kumar,C270,IT Block,2,Lecture,,,All,
6a4b4619-e96f-404b-8d2f-f423ab62cb9f,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,3,10:45,11:35,Project Work,AD3713,Prof. G. Rajan,C118,IT Block,2,Mini Project,,,All,
b43cc22f-0500-43a0-9e09-b806ffa928ba,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,4,11:35,12:25,Project Work,AD3713,Prof. G. Rajan,C340,IT Block,2,Mini Project,,,All,
15c474d2-c7cf-46b9-b8c1-44c2cd947b94,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,5,13:15,14:05,Analytics Laboratory,AD3714,Dr. P. Sundaram,Lab-8,IT Block,2,Lab,Lab-8,,All,
698e21c2-70ad-49b6-98b0-4ea8d860c295,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,6,14:05,14:55,Analytics Laboratory,AD3714,Dr. P. Sundaram,Lab-8,IT Block,2,Lab,Lab-8,,All,
2617fe73-cf18-4508-a9f1-dc780978634a,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,7,14:55,15:45,Analytics Laboratory,AD3714,Dr. P. Sundaram,Lab-8,IT Block,2,Lab,Lab-8,,All,
8fb1d56d-66fc-41d9-b1e2-aaf8ae7f59ea,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Friday,1,08:45,09:35,Big Data Analytics,AD3711,Prof. V. Kumar,C172,IT Block,3,Lecture,,,All,
165346a1-7d0c-44b7-a58d-29e9b36d4e95,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Friday,2,09:35,10:25,Recommender Systems,AD3712,Dr. P. Balaji,C135,IT Block,3,Lecture,,,All,
4b0b9644-0a65-45a3-a4bc-414e80157592,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Friday,3,10:45,11:35,Ethics in Artificial Intelligence,AD3791,Prof. A. Kumar,C278,IT Block,2,Lecture,,,All,
2eae1f75-112c-49e4-893d-5c6aad9ceb92,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Friday,4,11:35,12:25,Project Work,AD3713,Prof. G. Rajan,C357,IT Block,2,Mini Project,,,All,
f4736089-4e79-4de5-83e3-2b27b0257ba6,AIDS,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Friday,5,13:15,14:05,Ethics in Artificial Intelligence,AD3791,Prof. A. Kumar,C338,IT Block,2,Lecture,,,All,
